"g250m","dis_relig","dis_dentis","dis_groce","dis_gym","dis_hdware","dis_mall","dis_restrt","dis_school","pct_access","pct_ov30","rway","dis_exit","dis_subway","dis_crail","dis_bus","dis_parking","avgsw","pct_cur","pct_sw","popden","lumix","rdden","ndden","ndden_n3","ndden_n4","pct_n4","ujaccess","fac1_nw","fac2_connectivity","fac3_transit","fac4_auto","fac5_walk","community_","town_name","codas","pct_sch13","pct_owner","inc_med_hs","pct_pov","pct_white","pct_under5","pct_old65","pct_ov2car","inc_capita","pct_elsc_sch","pct_less3hsh","pct_labor","pct_unempl","f1_wealth","f2_children","f3_working","vmt_tot_mv","vin_mv","hh_mv","pop_mv","Walkscore","Walkscore.Desc","Transitscore","Transitscore.Desc","Bikescore","Bikescore.Desc","be_f1","be_f2","be_f3","be_f4","be_f5","be_f1_norm","dem_f1","dem_f2","dem_f3","res_ols_m1","res_ols_m2","res_ols_m3"
162230,1000,2000,0,2000,790,353,1000,250,0,0,46.61805,3156,737,2180,122,2557,11.90031,0.90343,0.90939,7054.22222,0.74406,18250.66667,163.55556,90.66667,48,0.29347,550629.10557,0.11369,5.35187,-0.63022,-0.10557,1.56065,"Inner Core","Boston",1,0.782363977485929,0.269592476489028,33750,0.118226600985222,0.134593993325918,0.0344827586206897,0.145717463848721,0.0626959247648903,14889,0.274971941638608,0.549645390070922,0.513629842180775,0.0167597765363128,-1.23092196940753,0.25923010909691,-0.789751492205057,10087719,1092,1420,3968,85,"Very Walkable",0,"No Nearby Transit",69,"Bikeable",12.2137796,458501.3076231,-911.370282,132455.6624263,8009.8370282,65.4318395706429,33998.6652609991,8636.36993412155,0.281907731051399,-1429.79129100376,-950.596751481406,-1074.90532215745
162231,1000,2000,250,2000,1030,559,1000,0,0,0,44.85901,2937,904,1931,324,2719,12.75856,0.91809,0.92471,7324.44444,0.54282,16673.77778,119.11111,64,35.55556,0.2985,550629.10557,0.10105,4.22216,-0.90714,-0.07375,2.01239,"Inner Core","Boston",1,0.782363977485929,0.269592476489028,33750,0.118226600985222,0.134593993325918,0.0344827586206897,0.145717463848721,0.0626959247648903,14889,0.274971941638608,0.549645390070922,0.513629842180775,0.0167597765363128,-1.23092196940753,0.25923010909691,-0.789751492205057,10843799,1163,1569,4120,75,"Very Walkable",0,"No Nearby Transit",69,"Bikeable",13.0044575,458392.5976231,-847.0071524,132169.4201652,7010.5283104,69.9600882737089,33998.6652609991,8636.36993412155,0.281907731051399,-1199.77450077215,-1015.38452949478,-1007.64073787087
162232,1000,2000,250,2000,1274,500,1000,250,0,0,48.69722,2724,1103,1682,203,2894,13.20912,0.94786,0.94795,7240.88889,0.46508,17671.11111,124.44444,65.77778,40.88889,0.32857,568079.1488,0.33153,4.58906,-0.9548,-0.02015,2.04427,"Inner Core","Boston",1,0.856661045531197,0.154430379746835,39018,0.099009900990099,0.0369588173178458,0.0506863780359029,0.144667370644139,0.0405063291139241,19951,0.253664036076663,0.560411311053985,0.572842998585573,0.106172839506173,-1.43456107169291,0.0600578280736268,0.00115075715370891,9004945,988,1549,4073,78,"Very Walkable",0,"No Nearby Transit",69,"Bikeable",13.4528672,472717.623504,-780.1901128,136385.5982132,7379.8578726,72.5281512516513,40592.0697608204,11572.3266708803,0.329578703835085,-2041.06277349258,-1877.89987183129,-1917.60165600288
162233,1000,2000,353,2000,1250,559,1000,0,0,0,53.64986,2518,1320,1434,39,3079,12.28537,0.93176,0.95953,6970.66667,0.57796,18108.44444,133.33333,67.55556,42.66667,0.32,568079.1488,0.25946,4.70158,-0.90493,0.04494,1.87836,"Inner Core","Boston",1,0.856661045531197,0.154430379746835,39018,0.099009900990099,0.0369588173178458,0.0506863780359029,0.144667370644139,0.0405063291139241,19951,0.253664036076663,0.560411311053985,0.572842998585573,0.106172839506173,-1.43456107169291,0.0600578280736268,0.00115075715370891,8057885,894,1550,3921,80,"Very Walkable",0,"No Nearby Transit",69,"Bikeable",12.6268227,472546.653504,-714.6261064,136415.7518064,7591.7893712,67.7973564035851,40592.0697608204,11572.3266708803,0.329578703835085,-2863.54892119212,-2540.06072330299,-2564.4806130726
162234,1000,2000,500,2000,1118,707,1000,250,0,0,51.63014,2320,1401,1186,48,3273,12.39329,0.9435,0.97822,6865.77778,0.53936,17308.44444,131.55556,78.22222,26.66667,0.2027,568079.1488,0.06326,3.8852,-1.00219,0.03656,2.21273,"Inner Core","Boston",1,0.856661045531197,0.154430379746835,39018,0.099009900990099,0.0369588173178458,0.0506863780359029,0.144667370644139,0.0405063291139241,19951,0.253664036076663,0.560411311053985,0.572842998585573,0.106172839506173,-1.43456107169291,0.0600578280736268,0.00115075715370891,6912923,817,1476,3862,86,"Very Walkable",0,"No Nearby Transit",67,"Bikeable",12.7501411,472499.483504,-656.7610936,136198.9955982,7133.2008792,68.5036065528104,40592.0697608204,11572.3266708803,0.329578703835085,-3393.66768498276,-2876.55332714458,-2958.39479174421
162235,1000,2000,559,2000,1030,559,1000,250,0,0,47.06842,2133,1434,939,168,3473,12.68922,0.94131,0.97528,6576,0.5669,17692.44444,144,90.66667,24.88889,0.17283,564261.38436,-0.02286,3.95191,-0.94513,-0.02275,2.20226,"Inner Core","Boston",1,0.834782608695652,0.33201581027668,29803,0.224598930481283,0.0864197530864197,0.0876543209876543,0.1,0,13917,0.272962483829237,0.563176895306859,0.665540540540541,0.142131979695431,-1.86966071590093,0.415895395499618,0.775568976475602,7085477,813,1314,3699,84,"Very Walkable",0,"No Nearby Transit",65,"Bikeable",13.0089237,469334.0090188,-604.1280008,135329.9260712,7376.126938,69.9856664065461,30384.1425827911,8072.59917056678,0.440777027027027,-2376.57481293825,-1941.72319199303,-2036.89254792431
162236,1000,2000,500,2000,901,500,1000,0,0,0,39.99495,1961,1509,695,91,3680,13.27298,0.96704,0.97218,7649.77778,0.35441,17562.66667,160,106.66667,17.77778,0.11111,548365.04344,-0.03486,3.93958,-0.96696,-0.15897,2.41488,"Inner Core","Boston",1,0.684563758389262,0.348703170028818,25952,0.273927392739274,0.0740740740740741,0.108796296296296,0.118055555555556,0.0201729106628242,13683,0.203468208092486,0.632022471910112,0.53257790368272,0.151595744680851,-2.15270872196608,0.407892312127184,-0.200346575408865,9213265,1008,1374,4303,81,"Very Walkable",0,"No Nearby Transit",61,"Bikeable",13.5485798,456096.6360552,-557.903838,131906.2322702,7435.9613052,73.0763017144594,27193.2090490041,7936.89031008511,0.320389321687126,-918.319805278568,-706.118971267903,-815.176998047845
162237,1000,2000,500,2000,790,500,1000,250,0,0,39.75755,1743,1620,457,337,3892,13.21062,0.96618,0.96618,7468.44444,0.32198,19930.66667,174.22222,119.11111,23.11111,0.13265,556201.90485,0.09883,4.50272,-0.91538,-0.1574,2.23775,"Inner Core","Boston",1,0.73444976076555,0.288288288288288,20000,0.369325153374233,0.105509964830012,0.126611957796014,0.0609613130128957,0.0990990990990991,8923,0.312664907651715,0.276785714285714,0.493230174081238,0.266666666666667,-2.68263978338743,2.0584663687866,0.201756652696007,9364836,1010,1266,4201,79,"Very Walkable",0,"No Nearby Transit",56,"Bikeable",13.486914,462567.6610255,-492.684262,134186.7069537,8637.4041706,72.7231388413431,20194.2842523065,5175.68035446281,0.337834721463217,-46.5078777753262,28.670299903182,-199.7614501755
162238,1000,2000,250,2000,750,250,1000,353,0,0,41.59225,1505,1570,244,231,4108,12.34299,0.96548,0.97335,8104.88889,0.40566,21031.11111,154.66667,99.55556,26.66667,0.17241,551227.79895,0.05068,4.48084,-0.87689,-0.06964,2.17391,"Inner Core","Boston",1,0.775834658187599,0.363295880149813,27829,0.380493033226152,0.189245087900724,0.0796277145811789,0.0879007238883144,0.0973782771535581,12807,0.228443449048152,0.457337883959044,0.53041018387553,0.197333333333333,-2.16499285982703,0.808430000604578,0.137903247732351,10179522,1106,1289,4559,77,"Very Walkable",0,"No Nearby Transit",55,"Bikeable",12.7205533,458501.6331285,-419.88989,133449.0848852,9337.2548002,68.3341558612247,28283.135167047,7428.75800722169,0.344308429956601,1.07709899894939,-17.4262090035766,-188.356807189421
162239,1000,2000,0,2000,790,0,1000,250,0,0,45.25705,1272,1331,188,115,4328,11.88687,0.94236,0.96536,8600.88889,0.54058,22839.11111,149.33333,90.66667,42.66667,0.28571,550566.76098,0.18209,5.3627,-0.71921,0.00434,1.80455,"Inner Core","Boston",1,0.612637362637363,0.25668449197861,31250,0.291479820627803,0.164227642276423,0.0585365853658537,0.00813008130081301,0.0802139037433155,13904,0.387596899224806,0.432038834951456,0.636363636363636,0.100649350649351,-2.17894554483965,1.37227483970258,0.86140638833121,10412211,1117,1422,4838,88,"Very Walkable",0,"No Nearby Transit",62,"Bikeable",12.2868387,458211.5816134,-347.204642,133832.2110868,10381.6744826,65.8502523969305,31535.4921133275,8064.76455702111,0.495816703621581,-644.977486249681,-575.392435333316,-572.835669502108
162240,1000,2000,0,2000,750,0,1000,353,0,0,47.02998,1046,1096,369,17,4551,11.614,0.93538,0.9656,10616.88889,0.48351,22362.66667,181.33333,99.55556,44.44444,0.24509,552927.12112,0.36344,5.98975,-0.65422,-0.02079,1.79365,"Inner Core","Boston",1,0.603411513859275,0.158088235294118,32292,0.245590230664858,0.210191082802548,0.104458598726115,0.0598726114649682,0.0588235294117647,12933,0.245042492917847,0.557312252964427,0.613970588235294,0.0538922155688623,-1.9360065100975,0.692977527082212,0.326497324457644,12457411,1303,1854,5972,92,"Walker's Paradise",0,"No Nearby Transit",60,"Bikeable",12.0379882,460510.1705296,-278.0572152,134776.3310641,10148.0497072,64.4250741367536,31912.6954847218,7501.82637005915,0.434145044960659,-717.777680420815,-770.139559618689,-728.225572233148
162241,1000,2000,0,1000,790,0,1000,353,0,0,46.9824,834,870,601,219,4777,12.3998,0.95044,0.97421,11534.22222,0.34664,20762.66667,179.55556,115.55556,33.77778,0.18811,545892.7736,0.26513,5.66172,-0.68642,-0.06301,2.09748,"Inner Core","Boston",1,0.79062159214831,0.297665369649805,37672,0.212779973649539,0.294079375406636,0.0611581001951854,0.0533506831489915,0.0214007782101167,18517,0.346031746031746,0.584016393442623,0.655765920826162,0.089238845144357,-1.59582169953522,0.494873939220632,0.841957849546181,14858985,1533,2142,6488,92,"Walker's Paradise",0,"No Nearby Transit",61,"Bikeable",12.7585026,455053.242088,-214.493376,133024.1533031,9560.0195958,68.5514932479244,38841.4348088502,10740.6870788436,0.472706996776025,-641.452714177342,-692.163181277123,-588.826944831442
162242,1000,2000,250,1000,901,250,1000,250,0,0,45.16558,649,661,681,185,4921,13.42747,0.97799,0.98672,12780.44444,0.20232,20119.11111,167.11111,115.55556,24.88889,0.14893,553188.01478,0.36405,5.33308,-0.81821,-0.07189,2.48146,"Inner Core","Boston",1,0.653641207815275,0.29811320754717,41250,0.192592592592593,0.429752066115702,0.0838252656434475,0.0838252656434475,0.0226415094339623,20907,0.227214377406932,0.537037037037037,0.602484472049689,0.115979381443299,-1.56769378739807,0.373783574343433,0.237146669788232,18661182,1939,2469,7189,88,"Very Walkable",0,"No Nearby Transit",67,"Bikeable",13.7089074,461360.8422674,-160.3741592,134864.5255444,9056.6500654,73.9945052544415,42827.1068322276,12126.9509603192,0.404711257122324,489.652439497412,142.869432462606,485.963425243345
162243,1000,2000,250,2000,1060,0,1000,353,0.18012,0.12947,63.01898,522,493,507,110,4943,11.26492,0.93012,0.80056,11139.55556,0.28555,23923.55556,122.66667,101.33333,16,0.13043,542232.72094,0.15697,4.36796,-0.91931,0.97672,2.12856,"Inner Core","Boston",1,0.688254665203074,0.32037037037037,39803,0.174184594031922,0.648375451263538,0.0736462093862816,0.0592057761732852,0.0462962962962963,17456,0.187185025197984,0.472061657032755,0.66637323943662,0.0317040951122853,-1.07418253604717,0.203838735256738,0.475328049986267,18127466,1846,2225,6266,83,"Very Walkable",0,"No Nearby Transit",70,"Bikeable",11.5740896,452338.2883802,-108.4728193,132763.7646289,10698.950601,61.7683055160496,40047.7782156622,10125.5197998217,0.476109949407637,95.1397466360261,-138.251439828623,338.022102000118
162244,1000,2000,250,2000,1250,250,1000,500,0.18894,0.21528,67.66333,499,417,417,338,4919,8.70229,0.87627,0.72558,7200,0.77007,22494.22222,94.22222,74.66667,14.22222,0.15094,542232.72094,-0.33907,3.21106,-0.90605,1.35408,1.64692,"Inner Core","Boston",1,0.688254665203074,0.32037037037037,39803,0.174184594031922,0.648375451263538,0.0736462093862816,0.0592057761732852,0.0462962962962963,17456,0.187185025197984,0.472061657032755,0.66637323943662,0.0317040951122853,-1.07418253604717,0.203838735256738,0.475328049986267,12495931,1252,1457,4050,75,"Very Walkable",0,"No Nearby Transit",74,"Very Bikeable",9.1779404,452375.4883802,-97.967345,131466.1346535,9824.7805254,48.0454488290817,40047.7782156622,10125.5197998217,0.476109949407637,-1382.21012495218,-676.140248854407,-200.534761808901
162248,2000,2000,353,2000,2000,1250,2000,500,0,0,9.78039,1185,1071,1045,42,4623,1.43096,0.11876,0.10523,5015.11111,0.47533,9770.66667,65.77778,35.55556,23.11111,0.35135,512834.10902,-0.07124,2.7022,-1.55216,-0.54025,-1.37874,"Inner Core","Boston",1,0.805970149253731,0.01003861003861,32731,0.316890415235717,0.360188087774295,0.0818181818181818,0.0297805642633229,0.0123552123552124,16778,0.232867814225398,0.621848739495798,0.618272841051314,0.117086453369639,-2.03393043720266,-0.0708585053382695,1.1201289928938,5750749,577,1128,2785,54,"Somewhat Walkable",0,"No Nearby Transit",68,"Bikeable",1.4739578,427520.0604866,-348.0669036,121370.641475,2698.3579076,3.92438610949206,34070.9690511591,9732.24501314639,0.463122064806714,-5511.29335129749,-3410.82924469098,-2993.90449899101
163053,1000,1000,901,2000,790,707,1000,901,0,0,52.19116,4588,1327,1839,686,1879,6.23495,0.87216,0.63291,890.66667,0.42335,10030.22222,51.55556,37.33333,7.11111,0.13793,529180.14179,-0.72119,0.54055,-1.50868,-0.0489,1.45243,"Inner Core","Boston",1,0.967889908256881,0.67966573816156,89135,0.0517006802721088,0.871104815864023,0.0439093484419263,0.144475920679887,0.0417827298050139,69373,0.0627615062761506,0.791891891891892,0.741071428571429,0,0.967661724033506,-1.85638261587307,0.761849356671064,1878905,212,210,498,56,"Somewhat Walkable",0,"No Nearby Transit",81,"Very Bikeable",6.8949469,439857.6276857,-1336.7347184,124143.5581702,3422.674247,34.9706400409731,103915.079085052,40238.1203037037,0.462641895993525,-3840.31727268636,-1814.13934627792,-1976.03440296954
163054,1000,1000,790,2000,559,500,1000,707,0,0,50.70281,4579,1100,1766,438,1806,7.17593,0.87034,0.67929,2275.55556,0.35942,10999.11111,81.77778,58.66667,5.33333,0.06521,529180.14179,-0.7143,1.02037,-1.42506,-0.11545,1.62944,"Inner Core","Boston",1,0.967889908256881,0.67966573816156,89135,0.0517006802721088,0.871104815864023,0.0439093484419263,0.144475920679887,0.0417827298050139,69373,0.0627615062761506,0.791891891891892,0.741071428571429,0,0.967661724033506,-1.85638261587307,0.761849356671064,3962007,446,614,1280,67,"Somewhat Walkable",0,"No Nearby Transit",91,"Biker's Paradise",7.7725413,439941.7576857,-1335.1658644,124699.5760177,4121.7746274,39.9966635375424,103915.079085052,40238.1203037037,0.462641895993525,-5861.03957093228,-3970.87512367861,-3895.8905383611
163055,1000,1000,750,2000,353,250,1000,559,0,0,42.63778,4584,885,1726,190,1765,9.35056,0.77963,0.75333,4387.55556,0.53134,12280.88889,112,78.22222,8.88889,0.07936,529180.14179,-0.65661,2.10543,-1.17511,-0.2298,1.64996,"Inner Core","Boston",1,0.967889908256881,0.67966573816156,89135,0.0517006802721088,0.871104815864023,0.0439093484419263,0.144475920679887,0.0417827298050139,69373,0.0627615062761506,0.791891891891892,0.741071428571429,0,0.967661724033506,-1.85638261587307,0.761849356671064,8951647,1003,1166,2468,83,"Very Walkable",0,"No Nearby Transit",93,"Biker's Paradise",9.6938661,440044.1076857,-1342.7952872,125510.9114791,4944.0413398,51.000179044639,103915.079085052,40238.1203037037,0.462641895993525,-3679.10969357535,-2118.918220128,-2020.03247456873
163056,1000,1000,750,2000,250,0,1000,500,0,0,37.55656,4574,694,1723,73,1759,9.15566,0.7307,0.73235,6259.55556,0.47638,14828.44444,154.66667,112,7.11111,0.04597,536309.67134,-0.55035,3.05779,-1.06458,-0.35404,1.42522,"Inner Core","Boston",1,0.889115646258503,0.47176913425345,62639,0.0625717566016074,0.815083798882682,0.0614525139664804,0.0284916201117318,0.0777917189460477,38857,0.0757834757834758,0.734741784037559,0.842361533779671,0.0187861271676301,0.0681494594131138,-1.32505058761603,1.95855906014901,12378989,1411,1650,3521,88,"Very Walkable",0,"No Nearby Transit",93,"Biker's Paradise",9.4579754,446089.1472122,-1343.6570144,128173.8484552,6326.8270236,49.6492221551897,68375.5480607388,22538.6695586353,0.641247734590968,-1866.3141877558,-964.223258291917,-673.957452170612
163057,1000,1000,707,1000,353,250,1000,559,0,0,35.09177,4354,552,1755,314,1789,9.53371,0.75627,0.74988,6805.33333,0.44069,18344.88889,181.33333,128,12.44444,0.06862,536309.67134,-0.38078,3.90331,-0.97474,-0.3817,1.33489,"Inner Core","Boston",1,0.889115646258503,0.47176913425345,62639,0.0625717566016074,0.815083798882682,0.0614525139664804,0.0284916201117318,0.0777917189460477,38857,0.0757834757834758,0.734741784037559,0.842361533779671,0.0187861271676301,0.0681494594131138,-1.32505058761603,1.95855906014901,14621298,1634,1757,3828,84,"Very Walkable",0,"No Nearby Transit",85,"Very Bikeable",9.8329742,446245.6272122,-1279.5302548,129086.6806698,8221.5013968,51.7968575320623,68375.5480607388,22538.6695586353,0.641247734590968,-1094.72401675987,-562.417914613736,-442.300192104979
163058,1000,1000,559,1000,250,353,1000,353,0,0,35.0916,4138,354,1821,250,1852,10.55336,0.83873,0.83033,5918.22222,0.52186,22048,167.11111,117.33333,14.22222,0.0851,540490.43737,-0.47833,3.78236,-0.91619,-0.27472,1.62755,"Inner Core","Boston",1,0.93140243902439,0.439429928741093,52981,0.0759345794392523,0.86857825567503,0.0681003584229391,0.028673835125448,0.0926365795724466,30505,0.137002341920375,0.648456057007126,0.88150289017341,0,0.0372826513924031,-0.84220113226536,2.0244365033057,13079566,1437,1475,3329,81,"Very Walkable",0,"No Nearby Transit",84,"Very Bikeable",10.8862571,449911.7030171,-1214.730384,130643.8914051,10176.8248092,57.8290571494876,56723.7502856554,17694.4276597632,0.672014523380363,-641.861540568899,-339.854999725015,-255.969517728047
163059,1000,1000,353,2000,0,250,1000,250,0,0,37.45446,3926,255,1917,197,1945,12.34246,0.93981,0.93173,7457.77778,0.61833,23678.22222,160,103.11111,28.44444,0.17777,545148.09476,-0.21559,4.65259,-0.71963,-0.17481,1.95009,"Inner Core","Boston",1,0.774117647058824,0.271844660194175,34167,0.280063291139241,0.519327731092437,0.0588235294117647,0.0336134453781513,0,13591,0.22824302134647,0.538461538461538,0.606786427145709,0.0756578947368421,-1.62583823365299,0.0548127477786327,0.677120064806335,15986549,1649,1614,4195,87,"Very Walkable",0,"No Nearby Transit",88,"Very Bikeable",12.6597773,453925.6486508,-1149.3346104,132472.322015,10984.6671426,67.9860889136376,33722.2086173316,7883.82634244403,0.450789848873682,1609.03799390325,1488.67452206584,1765.51905214277
163060,1000,2000,250,2000,250,0,1000,250,0,0,43.39138,3715,360,2040,147,2065,12.42679,0.95839,0.96423,8528,0.72346,23404.44444,156.44444,92.44444,46.22222,0.29545,554251.04465,0.12861,5.64737,-0.57788,-0.08936,1.79598,"Inner Core","Boston",1,0.678362573099415,0.341333333333333,37235,0.217970049916805,0.244015444015444,0.0972972972972973,0.0301158301158301,0.0293333333333333,14812,0.285714285714286,0.255014326647564,0.657110091743119,0.0855148342059337,-1.7618987701544,1.47026954548696,0.835595263515067,14634566,1510,1633,4797,86,"Very Walkable",0,"No Nearby Transit",83,"Very Bikeable",12.7806172,461499.1670595,-1081.5225512,134788.7371118,10817.3813812,68.6781445793564,36750.4439874755,8591.41148762428,0.493518516878608,1222.72177955475,888.941257656855,1107.83484407943
163061,1000,2000,0,2000,500,0,1000,0,0,0,48.01311,3495,565,2185,101,2207,11.89141,0.92311,0.95994,9932.44444,0.69824,18686.22222,158.22222,85.33333,48,0.30337,554435.71439,0.1917,5.6969,-0.59634,-0.10266,1.76603,"Inner Core","Boston",1,0.606263982102908,0.0845295055821372,20750,0.290100250626566,0.147490820073439,0.0997552019583843,0.0636474908200734,0.00478468899521531,11098,0.29477858559154,0.516891891891892,0.47940074906367,0.142578125,-2.57626558847428,0.967159991497136,-0.141112185241423,13545596,1393,1972,5587,86,"Very Walkable",0,"No Nearby Transit",72,"Very Bikeable",12.2688688,461614.3929437,-1012.0100364,134147.3137515,8468.2647228,65.7473379530473,21816.3818452908,6437.42173014615,0.324626224563237,215.956290020974,209.895087782269,157.127966175499
